"carat";"cut";"price"
1;"Very Good";4474
1,05;"Premium";4475
1,01;"Very Good";4475
1,01;"Very Good";4475
1,01;"Good";4475
1,31;"Premium";4475
0,91;"Premium";4476
1,08;"Ideal";4476
1,2;"Good";4476
1,2;"Very Good";4476
1,02;"Good";4476
1,02;"Very Good";4476
1,02;"Ideal";4476
1,02;"Very Good";4476
1,16;"Premium";4476
1,16;"Good";4476
1,08;"Premium";4476
1,01;"Very Good";4477
1,04;"Premium";4477
1,23;"Very Good";4477
1,02;"Good";4478
1,16;"Ideal";4478
1,03;"Very Good";4478
1,12;"Very Good";4478
1,02;"Ideal";4478
1,02;"Ideal";4478
1,02;"Premium";4478
1,02;"Ideal";4478
0,98;"Premium";4478
1,12;"Premium";4478
1,02;"Good";4478
1,02;"Premium";4478
1,02;"Premium";4478
1,02;"Premium";4478
1,02;"Very Good";4478
1,02;"Premium";4478
1,01;"Good";4479
1,01;"Good";4479
1,01;"Ideal";4479
0,9;"Good";4479
0,9;"Ideal";4479
0,98;"Very Good";4479
1;"Premium";4480
1;"Ideal";4480
0,96;"Premium";4480
1,01;"Good";4480
1,01;"Fair";4480
1,01;"Good";4480
1,01;"Premium";4480
1,01;"Fair";4480
1,01;"Good";4480
1;"Fair";4480
1;"Very Good";4480
1,01;"Fair";4480
1;"Premium";4480
1;"Premium";4480
1,08;"Very Good";4481
1,13;"Ideal";4481
0,97;"Premium";4481
0,9;"Very Good";4482
0,71;"Premium";4482
0,92;"Premium";4482
0,9;"Ideal";4482
0,92;"Fair";4482
0,92;"Premium";4482
1,15;"Very Good";4483
1,06;"Premium";4483
1,04;"Ideal";4484
1,04;"Ideal";4484
0,9;"Very Good";4484
1,04;"Premium";4484
1,01;"Very Good";4484
1,04;"Ideal";4484
1,04;"Very Good";4484
1,04;"Ideal";4484
1,1;"Ideal";4484
0,9;"Very Good";4485
1,08;"Premium";4485
1,02;"Ideal";4485
0,9;"Good";4485
1,04;"Very Good";4486
1,01;"Ideal";4486
1,04;"Ideal";4486
1,02;"Premium";4486
0,9;"Premium";4486
1,02;"Very Good";4487
0,94;"Very Good";4488
1,06;"Good";4488
1,06;"Very Good";4488
1,17;"Ideal";4488
0,92;"Ideal";4488
1,01;"Good";4488
1,08;"Premium";4488
1,08;"Premium";4488
1,08;"Ideal";4489
1,01;"Good";4489
1,31;"Premium";4490
0,79;"Premium";4490
1,07;"Premium";4491
1,07;"Premium";4491
1,08;"Ideal";4491
1,54;"Good";4492
1,21;"Premium";4492
0,9;"Ideal";4492
0,9;"Ideal";4492
0,9;"Ideal";4492
0,8;"Ideal";4493
0,9;"Very Good";4493
0,9;"Good";4493
1;"Good";4493
1;"Premium";4493
1,05;"Ideal";4494
1,07;"Premium";4494
1,07;"Ideal";4494
1,07;"Premium";4494
0,8;"Very Good";4495
1,07;"Fair";4496
1,09;"Premium";4496
1;"Good";4496
1;"Premium";4496
1;"Very Good";4496
1;"Good";4496
1,01;"Good";4496
0,9;"Very Good";4497
0,71;"Ideal";4497
1,11;"Ideal";4497
1,01;"Premium";4497
1,1;"Premium";4497
1,1;"Good";4497
1,01;"Ideal";4497
1,01;"Premium";4497
1,01;"Premium";4497
1,01;"Premium";4497
1,01;"Premium";4497
1,01;"Ideal";4497
1,01;"Premium";4497
1,01;"Premium";4497
1,01;"Premium";4497
1,01;"Very Good";4497
1,01;"Premium";4497
1,01;"Premium";4497
1,12;"Very Good";4498
1,12;"Very Good";4498
1,01;"Very Good";4498
0,9;"Very Good";4498
1,19;"Good";4498
1,19;"Premium";4498
1,19;"Premium";4498
1,19;"Premium";4498
1,19;"Premium";4498
1;"Good";4499
0,96;"Ideal";4500
0,9;"Premium";4500
1,02;"Very Good";4501
1,14;"Good";4501
1,02;"Ideal";4501
0,91;"Good";4502
1,2;"Very Good";4502
0,9;"Premium";4502
1,34;"Premium";4502
0,93;"Good";4503
0,9;"Very Good";4503
1,03;"Premium";4503
1,03;"Very Good";4503
1,03;"Premium";4503
1,03;"Very Good";4503
0,76;"Very Good";4504
0,76;"Very Good";4504
0,9;"Very Good";4504
1;"Good";4504
1;"Good";4504
1,05;"Ideal";4504
1;"Very Good";4504
0,97;"Very Good";4504
1,01;"Ideal";4504
1,01;"Good";4504
0,9;"Premium";4505
1,01;"Good";4506
1,06;"Very Good";4507
1,04;"Premium";4507
1,19;"Ideal";4508
0,95;"Ideal";4508
0,9;"Good";4508
1,04;"Very Good";4508
1,15;"Premium";4508
1,36;"Premium";4509
1,2;"Ideal";4509
1,01;"Ideal";4509
1,28;"Ideal";4509
1,22;"Premium";4509
1,22;"Premium";4509
1;"Good";4510
1,05;"Premium";4510
0,91;"Premium";4510
1,04;"Very Good";4511
1;"Ideal";4511
0,93;"Ideal";4511
0,91;"Good";4512
0,91;"Very Good";4512
0,91;"Good";4512
1,01;"Ideal";4513
1,07;"Ideal";4513
1,14;"Premium";4513
0,93;"Very Good";4513
1,01;"Premium";4513
0,91;"Ideal";4513
1,01;"Very Good";4513
1,01;"Premium";4513
1,01;"Premium";4513
1,01;"Premium";4513
1,01;"Premium";4513
1,01;"Very Good";4513
0,91;"Very Good";4514
1,2;"Very Good";4514
1,2;"Premium";4514
0,9;"Very Good";4514
1;"Very Good";4514
1;"Premium";4514
1;"Premium";4514
1;"Premium";4514
0,9;"Very Good";4515
1,04;"Ideal";4515
1,04;"Ideal";4515
1;"Very Good";4516
1,05;"Very Good";4516
1,06;"Very Good";4516
1,06;"Ideal";4516
1,05;"Ideal";4516
0,27;"Ideal";586
0,27;"Ideal";587
0,41;"Ideal";587
0,36;"Ideal";587
0,36;"Ideal";587
0,36;"Ideal";587
0,36;"Ideal";587
0,36;"Ideal";587
0,36;"Ideal";587
0,31;"Ideal";587
0,38;"Ideal";587
0,39;"Ideal";587
0,27;"Ideal";587
0,31;"Very Good";587
0,3;"Ideal";587
0,39;"Very Good";588
0,33;"Very Good";588
0,4;"Good";588
0,28;"Very Good";588
0,35;"Good";588
0,34;"Premium";589
0,34;"Premium";589
0,34;"Premium";589
0,34;"Ideal";589
0,34;"Ideal";589
0,34;"Ideal";589
0,34;"Ideal";589
0,34;"Ideal";589
0,34;"Ideal";589
0,32;"Very Good";589
0,9;"Premium";4516
1;"Fair";4516
1,2;"Ideal";4516
1,28;"Good";4516
1;"Fair";4516
1,06;"Good";4517
1,02;"Good";4517
1,02;"Very Good";4518
1,01;"Ideal";4518
1,13;"Premium";4518
1,09;"Premium";4519
1,03;"Ideal";4520
1,03;"Very Good";4520
1,14;"Premium";4520
1,11;"Ideal";4520
1;"Good";4520
1,2;"Very Good";4520
0,83;"Very Good";4521
1,08;"Ideal";4521
1,02;"Good";4521
0,9;"Very Good";4521
1,03;"Ideal";4522
1,03;"Premium";4522
1,07;"Premium";4523
1,11;"Good";4523
1,2;"Very Good";4523
0,9;"Very Good";4523
0,9;"Very Good";4523
1,06;"Ideal";4523
0,9;"Ideal";4523
0,9;"Ideal";4523
0,91;"Good";4523
1,32;"Premium";4524
1,2;"Premium";4524
1,02;"Very Good";4524
1,08;"Ideal";4524
1,01;"Premium";4525
1,01;"Fair";4525
1,01;"Very Good";4525
1,01;"Premium";4525
1,01;"Premium";4525
0,93;"Very Good";4527
1,01;"Very Good";4528
1;"Good";4528
1;"Good";4528
1,05;"Good";4529
0,96;"Premium";4529
0,85;"Premium";4530
1,04;"Ideal";4530
1,06;"Ideal";4530
0,9;"Very Good";4531
0,9;"Ideal";4531
0,9;"Ideal";4531
0,93;"Very Good";4531
1,02;"Very Good";4532
1;"Very Good";4532
1,11;"Good";4532
1,01;"Premium";4533
1,12;"Very Good";4533
0,93;"Very Good";4534
1;"Fair";4534
0,96;"Good";4535
1,13;"Ideal";4535
1;"Good";4535
0,91;"Very Good";4536
0,9;"Premium";4536
1,13;"Premium";4536
1,2;"Ideal";4536
1,2;"Premium";4536
0,9;"Fair";4536
1,08;"Ideal";4536
1,08;"Ideal";4536
1,08;"Ideal";4536
1;"Premium";4536
1,1;"Very Good";4537
1,1;"Premium";4537
1,1;"Ideal";4537
1,1;"Ideal";4537
1,13;"Very Good";4537
1,13;"Very Good";4537
0,93;"Very Good";4537
1,1;"Ideal";4537
1,12;"Very Good";4538
1;"Very Good";4538
1,01;"Very Good";4538
1,01;"Fair";4538
1,11;"Ideal";4538
1,11;"Premium";4538
1,01;"Good";4538
1,09;"Premium";4538
1,1;"Very Good";4539
1,1;"Very Good";4539
1;"Ideal";4539
1,02;"Ideal";4540
0,9;"Very Good";4540
0,9;"Good";4540
0,9;"Good";4540
0,9;"Very Good";4540
1,02;"Very Good";4540
1,01;"Very Good";4540
1;"Very Good";4541
1;"Good";4541
1,06;"Ideal";4541
1,02;"Ideal";4541
1,02;"Premium";4541
1,02;"Premium";4541
1,02;"Premium";4541
0,98;"Very Good";4542
1,27;"Good";4542
0,9;"Very Good";4543
0,91;"Good";4543
1;"Very Good";4543
1;"Good";4543
1;"Good";4543
1;"Very Good";4543
1;"Very Good";4543
1;"Very Good";4543
1,04;"Premium";4543
1,04;"Ideal";4543
1,25;"Premium";4543
1,04;"Ideal";4543
1,08;"Very Good";4544
1,08;"Ideal";4544
1,08;"Ideal";4544
1,1;"Very Good";4545
1,03;"Very Good";4545
0,9;"Very Good";4545
1,01;"Good";4546
0,93;"Ideal";4546
1,04;"Ideal";4547
1,04;"Ideal";4547
0,73;"Ideal";4547
0,9;"Good";4547
1,06;"Ideal";4547
1,02;"Ideal";4547
1,31;"Premium";4548
1,31;"Premium";4548
1,2;"Good";4548
0,94;"Premium";4548
0,95;"Ideal";4549
1,01;"Good";4549
1,01;"Very Good";4549
1,04;"Ideal";4550
0,91;"Fair";4550
1,05;"Good";4550
1;"Ideal";4551
1,26;"Fair";4551
1,07;"Very Good";4552
1,02;"Very Good";4552
1,27;"Good";4552
1,02;"Premium";4552
1,28;"Premium";4553
0,87;"Ideal";4553
1,18;"Fair";4553
1,07;"Fair";4554
1,18;"Premium";4555
0,91;"Very Good";4556
1,01;"Ideal";4556
1,13;"Ideal";4556
1,13;"Ideal";4556
1,04;"Ideal";4557
1,03;"Ideal";4557
1,05;"Premium";4557
1,03;"Premium";4557
1,1;"Premium";4558
1,19;"Premium";4558
1,02;"Ideal";4558
1,02;"Good";4558
1,02;"Premium";4558
1,02;"Premium";4558
1,05;"Premium";4558
1,1;"Premium";4558
1,02;"Good";4558
1,19;"Very Good";4558
1,14;"Ideal";4558
1,01;"Good";4559
1,01;"Very Good";4559
1,01;"Premium";4559
1,01;"Very Good";4559
1,01;"Good";4559
1,01;"Premium";4559
1,01;"Good";4559
1,01;"Ideal";4559
1,21;"Good";4559
1,01;"Premium";4559
1,01;"Ideal";4559
1,01;"Very Good";4559
1,01;"Premium";4559
1,35;"Ideal";4560
1,07;"Premium";4560
0,96;"Very Good";4560
0,9;"Very Good";4560
1,01;"Ideal";4560
1,05;"Good";4560
1,03;"Premium";4560
1,16;"Ideal";4560
0,97;"Premium";4561
0,9;"Ideal";4561
1,1;"Very Good";4561
0,91;"Very Good";4561
1,05;"Ideal";4561
0,92;"Ideal";4561
1,01;"Very Good";4561
1,01;"Fair";4561
0,92;"Premium";4562
0,92;"Premium";4562
0,92;"Very Good";4562
0,9;"Premium";4562
0,9;"Premium";4562
1,22;"Premium";4562
1,01;"Very Good";4563
1,06;"Ideal";4563
1,01;"Good";4563
1,07;"Ideal";4564
1,04;"Very Good";4564
1,01;"Very Good";4564
1,01;"Very Good";4564
1,08;"Ideal";4564
1;"Ideal";4564
0,9;"Very Good";4565
1,09;"Ideal";4565
1,04;"Fair";4566
1,01;"Very Good";4566
1,04;"Ideal";4566
1,01;"Good";4566
0,91;"Good";4566
1,04;"Premium";4566
0,92;"Ideal";4568
1,06;"Ideal";4568
1;"Good";4568
1;"Good";4569
1,12;"Premium";4570
0,79;"Very Good";4570
1,06;"Very Good";4570
1,45;"Fair";4570
0,91;"Premium";4570
1,02;"Premium";4570
1,06;"Premium";4571
1,06;"Premium";4571
1,12;"Premium";4572
1,15;"Ideal";4572
1;"Good";4573
1,32;"Good";4573
1,03;"Very Good";4573
1,07;"Premium";4573
1;"Very Good";4574
1,01;"Good";4574
1,21;"Premium";4574
0,94;"Ideal";4575
1,01;"Very Good";4575
1;"Very Good";4576
1,12;"Very Good";4576
1,02;"Ideal";4578
1,06;"Ideal";4578
1,11;"Ideal";4578
1,11;"Ideal";4578
1,11;"Ideal";4578
1,11;"Premium";4578
1,09;"Premium";4578
1,09;"Premium";4578
1,01;"Premium";4578
0,9;"Very Good";4579
0,9;"Ideal";4579
1,18;"Premium";4579
1,03;"Premium";4579
0,9;"Premium";4579
1;"Premium";4579
1;"Very Good";4579
1,27;"Premium";4580
0,9;"Very Good";4580
0,9;"Good";4580
0,9;"Very Good";4580
0,9;"Good";4580
0,9;"Very Good";4580
1,2;"Very Good";4580
1,03;"Very Good";4580
1;"Ideal";4580
0,94;"Premium";4580
0,94;"Premium";4580
0,94;"Premium";4580
1,11;"Premium";4581
1,01;"Very Good";4581
1;"Good";4581
1,03;"Ideal";4582
1,03;"Good";4582
1,24;"Very Good";4583
1,02;"Premium";4583
1,02;"Very Good";4583
1,09;"Very Good";4584
1,11;"Very Good";4584
0,9;"Ideal";4584
1,13;"Ideal";4584
1,01;"Ideal";4584
1,07;"Premium";4584
1,03;"Ideal";4585
1,02;"Ideal";4585
1,09;"Ideal";4586
1,09;"Ideal";4586
1,16;"Very Good";4586
1;"Good";4586
0,32;"Ideal";589
0,32;"Very Good";589
0,32;"Premium";589
0,32;"Ideal";589
0,32;"Ideal";589
0,32;"Good";589
0,32;"Good";589
0,32;"Good";589
0,32;"Ideal";589
0,32;"Very Good";589
0,32;"Very Good";589
0,32;"Premium";589
0,32;"Premium";589
0,32;"Ideal";589
0,32;"Ideal";589
0,32;"Premium";589
0,32;"Premium";589
0,32;"Very Good";589
0,32;"Ideal";589
0,32;"Ideal";589
0,36;"Premium";589
0,32;"Good";589
0,32;"Ideal";589
0,32;"Very Good";589
0,32;"Ideal";589
0,32;"Good";589
0,32;"Good";589
0,32;"Good";589
0,32;"Ideal";589
0,32;"Good";589
1;"Premium";4586
0,9;"Premium";4586
1,17;"Good";4586
1;"Good";4586
1;"Fair";4586
1,03;"Ideal";4586
1,26;"Premium";4586
1;"Very Good";4586
1,03;"Premium";4586
1,03;"Premium";4586
1,05;"Ideal";4586
1,03;"Premium";4586
1;"Good";4586
1;"Premium";4586
0,91;"Very Good";4586
1,03;"Premium";4586
1;"Premium";4586
0,92;"Ideal";4587
0,92;"Ideal";4587
0,9;"Very Good";4588
1,01;"Very Good";4588
1,01;"Very Good";4588
1,01;"Very Good";4588
1,01;"Good";4588
1,01;"Good";4588
1,01;"Very Good";4588
1,01;"Very Good";4588
1,01;"Premium";4588
1,01;"Good";4588
1,01;"Very Good";4588
1,01;"Good";4588
1,01;"Very Good";4588
1,01;"Good";4588
1,01;"Ideal";4588
1,01;"Very Good";4588
1,01;"Very Good";4588
1,28;"Premium";4588
0,91;"Very Good";4590
1,2;"Very Good";4590
1,05;"Ideal";4591
1,02;"Ideal";4591
1,09;"Very Good";4591
1,06;"Ideal";4591
1,14;"Ideal";4591
1,19;"Premium";4591
1;"Good";4592
1;"Premium";4592
1;"Good";4592
0,9;"Very Good";4592
0,9;"Very Good";4592
1,01;"Premium";4592
0,9;"Ideal";4592
0,83;"Ideal";4592
1;"Ideal";4592
0,9;"Ideal";4593
0,9;"Ideal";4593
0,9;"Ideal";4593
1,02;"Very Good";4594
1,02;"Good";4594
1;"Very Good";4595
0,9;"Very Good";4596
0,76;"Ideal";4596
1;"Good";4596
1,14;"Premium";4596
1,2;"Ideal";4596
1,07;"Premium";4597
0,9;"Very Good";4598
1,09;"Very Good";4598
1,38;"Good";4598
1,05;"Premium";4598
0,92;"Premium";4600
0,9;"Very Good";4600
1,51;"Very Good";4600
1,11;"Ideal";4600
1,01;"Fair";4600
0,9;"Good";4601
0,9;"Very Good";4601
1,04;"Premium";4601
1,07;"Ideal";4602
1,07;"Good";4602
1;"Ideal";4602
1,06;"Ideal";4602
1,2;"Very Good";4603
1,03;"Premium";4603
1,03;"Ideal";4603
1,03;"Premium";4603
1,02;"Very Good";4604
1,02;"Premium";4604
1,02;"Good";4604
1,05;"Ideal";4604
1,07;"Ideal";4604
1,01;"Ideal";4604
1,02;"Ideal";4604
1,02;"Very Good";4604
1,02;"Very Good";4604
1,01;"Premium";4605
0,91;"Very Good";4606
1,01;"Very Good";4606
1,01;"Good";4606
1,11;"Good";4606
1,1;"Very Good";4607
1,05;"Very Good";4608
1,05;"Good";4608
1,05;"Premium";4608
1,05;"Ideal";4608
1;"Good";4608
1,01;"Good";4608
1,07;"Very Good";4609
0,91;"Ideal";4609
1,01;"Good";4610
1,13;"Premium";4611
0,93;"Good";4611
0,91;"Good";4611
1,03;"Ideal";4611
1,09;"Ideal";4611
1,2;"Premium";4611
1,16;"Fair";4612
0,9;"Premium";4612
1,01;"Ideal";4612
0,9;"Premium";4612
0,9;"Premium";4612
1,05;"Very Good";4612
1,22;"Good";4612
0,9;"Ideal";4612
0,9;"Premium";4612
1,11;"Premium";4612
1,22;"Ideal";4612
1,07;"Ideal";4613
1,04;"Ideal";4613
1,14;"Very Good";4615
1,01;"Premium";4616
1,01;"Good";4616
1,01;"Premium";4616
0,9;"Very Good";4617
0,9;"Very Good";4617
0,9;"Good";4617
0,9;"Very Good";4617
1,02;"Very Good";4617
1,01;"Very Good";4617
1,01;"Ideal";4617
1,01;"Ideal";4617
0,83;"Ideal";4617
1,17;"Ideal";4617
1,05;"Premium";4618
1,01;"Very Good";4619
1,01;"Good";4619
1,01;"Very Good";4619
1,01;"Good";4619
1,01;"Very Good";4619
0,8;"Ideal";4619
1,13;"Premium";4619
1,17;"Ideal";4619
1;"Premium";4620
1,5;"Good";4620
1;"Good";4620
1;"Good";4620
1;"Very Good";4620
1,12;"Premium";4620
1;"Very Good";4620
1;"Very Good";4620
1;"Premium";4620
1;"Premium";4620
1,26;"Ideal";4620
1,1;"Premium";4620
1;"Very Good";4620
1,1;"Ideal";4620
1,1;"Premium";4620
1,1;"Ideal";4620
0,92;"Very Good";4621
1,01;"Very Good";4622
1,06;"Ideal";4622
1,1;"Premium";4622
1;"Ideal";4623
0,91;"Ideal";4623
0,98;"Premium";4623
1,12;"Very Good";4624
1,1;"Ideal";4624
1,1;"Ideal";4624
1;"Good";4624
0,9;"Premium";4625
1,01;"Very Good";4626
1;"Premium";4626
1;"Very Good";4626
1;"Premium";4626
1;"Premium";4626
1;"Premium";4626
1;"Premium";4626
1,35;"Fair";4627
1,08;"Premium";4627
1,08;"Premium";4627
1,08;"Premium";4627
1,08;"Ideal";4627
1,08;"Ideal";4627
0,9;"Very Good";4627
1;"Very Good";4628
0,82;"Ideal";4628
0,82;"Ideal";4628
0,95;"Premium";4628
1,04;"Ideal";4629
0,94;"Premium";4629
1,09;"Very Good";4629
1;"Very Good";4630
1,06;"Ideal";4630
1,06;"Ideal";4630
0,81;"Ideal";4630
1,04;"Ideal";4630
1;"Fair";4630
1,04;"Ideal";4630
1,21;"Ideal";4631
1,17;"Premium";4631
0,56;"Ideal";4632
1,01;"Very Good";4632
1,01;"Premium";4632
1,01;"Good";4632
1,02;"Good";4633
1,02;"Very Good";4633
1,02;"Premium";4633
1,02;"Premium";4633
1,02;"Very Good";4633
1,02;"Ideal";4633
1,02;"Premium";4633
1,02;"Very Good";4633
1,02;"Very Good";4633
1;"Good";4633
1,08;"Ideal";4633
1,06;"Very Good";4634
1,01;"Fair";4634
1,33;"Premium";4634
0,93;"Ideal";4635
1,2;"Very Good";4636
1,28;"Premium";4636
1,2;"Good";4637
0,9;"Very Good";4637
0,9;"Premium";4637
1,2;"Very Good";4637
0,9;"Very Good";4637
1;"Good";4637
0,92;"Premium";4637
0,91;"Premium";4637
1,15;"Premium";4637
1,21;"Very Good";4637
1,21;"Fair";4637
0,92;"Premium";4637
1,01;"Ideal";4638
1,01;"Premium";4638
0,92;"Ideal";4639
0,97;"Premium";4639
1,09;"Premium";4639
1,09;"Very Good";4639
1,17;"Good";4639
1,18;"Premium";4639
1,1;"Very Good";4640
1,1;"Premium";4640
1,09;"Very Good";4640
1;"Very Good";4641
1,01;"Ideal";4641
1,01;"Good";4641
1,12;"Premium";4641
1,12;"Premium";4641
1,12;"Premium";4641
1,12;"Premium";4641
1,01;"Premium";4642
0,91;"Ideal";4642
0,91;"Ideal";4642
0,91;"Ideal";4642
1,01;"Premium";4642
1,01;"Very Good";4642
1,01;"Premium";4642
1,01;"Premium";4642
1,01;"Good";4642
1,01;"Very Good";4642
1,01;"Ideal";4642
1,01;"Premium";4642
0,9;"Very Good";4643
1;"Very Good";4643
1,06;"Ideal";4643
1,35;"Ideal";4643
0,7;"Very Good";4644
1,07;"Premium";4644
1,02;"Ideal";4645
1,11;"Ideal";4645
1;"Good";4646
1,06;"Ideal";4646
1,01;"Fair";4646
1,13;"Premium";4647
1;"Premium";4648
1,52;"Fair";4648
1,52;"Fair";4648
1,04;"Ideal";4648
1;"Very Good";4649
1;"Ideal";4649
1;"Ideal";4649
1;"Ideal";4649
1,23;"Premium";4649
1,1;"Premium";4650
1,14;"Very Good";4652
1,06;"Premium";4652
1,22;"Very Good";4652
1,17;"Very Good";4652
1;"Very Good";4652
0,36;"Premium";589
0,32;"Very Good";589
0,32;"Ideal";589
0,32;"Ideal";589
0,32;"Good";589
0,32;"Very Good";589
0,32;"Premium";589
0,32;"Premium";589
0,32;"Ideal";589
0,4;"Good";589
0,32;"Very Good";589
0,32;"Ideal";589
0,32;"Ideal";589
0,32;"Ideal";589
0,32;"Ideal";589
0,32;"Ideal";589
0,32;"Ideal";589
0,32;"Very Good";589
0,34;"Good";589
0,31;"Ideal";589
0,34;"Very Good";590
0,26;"Very Good";590
0,35;"Very Good";590
0,38;"Very Good";590
0,35;"Ideal";590
0,3;"Ideal";590
0,3;"Ideal";590
0,3;"Ideal";590
0,3;"Ideal";590
0,3;"Ideal";590
1,01;"Very Good";4653
1,01;"Ideal";4653
1,01;"Ideal";4653
1,15;"Very Good";4654
1,06;"Premium";4654
1,12;"Premium";4654
1,14;"Premium";4654
1,12;"Premium";4654
0,9;"Good";4655
0,75;"Very Good";4656
1,26;"Ideal";4656
1,08;"Premium";4656
1,08;"Very Good";4656
1,08;"Good";4656
1;"Fair";4656
1,06;"Premium";4656
1,16;"Very Good";4657
1,2;"Premium";4657
0,9;"Premium";4657
1,32;"Very Good";4657
1;"Fair";4657
0,9;"Ideal";4657
1,2;"Ideal";4659
1,2;"Good";4659
1,01;"Very Good";4659
1,09;"Premium";4659
1,04;"Premium";4659
1,04;"Ideal";4659
1,04;"Ideal";4659
1,19;"Premium";4660
1,27;"Premium";4660
0,94;"Very Good";4661
0,94;"Very Good";4661
0,94;"Premium";4661
0,94;"Premium";4661
1,13;"Very Good";4661
0,9;"Premium";4661
1,23;"Very Good";4661
1,15;"Very Good";4661
1;"Very Good";4661
0,9;"Ideal";4661
1,11;"Premium";4662
1,11;"Premium";4662
1,02;"Premium";4662
0,9;"Very Good";4662
1,02;"Ideal";4662
1,02;"Ideal";4662
1,06;"Ideal";4662
1,02;"Ideal";4662
1,11;"Ideal";4662
1,11;"Premium";4662
1,11;"Ideal";4662
1,11;"Ideal";4662
0,91;"Ideal";4663
1,12;"Premium";4663
0,91;"Premium";4663
0,91;"Premium";4663
0,9;"Very Good";4664
1;"Ideal";4664
1,11;"Premium";4664
0,91;"Very Good";4665
0,86;"Very Good";4665
0,98;"Ideal";4665
1,19;"Very Good";4665
1;"Fair";4665
1,01;"Very Good";4666
1,01;"Very Good";4666
1,01;"Ideal";4666
1,01;"Very Good";4666
1,01;"Ideal";4666
1,01;"Premium";4666
1,01;"Premium";4666
1,01;"Very Good";4666
1,01;"Ideal";4666
1,01;"Good";4666
1,24;"Ideal";4666
1,24;"Premium";4666
0,93;"Ideal";4666
1,24;"Premium";4666
1,05;"Ideal";4667
1,04;"Ideal";4668
0,9;"Very Good";4668
0,9;"Very Good";4668
0,9;"Good";4668
1,03;"Very Good";4668
0,91;"Very Good";4668
1,01;"Ideal";4668
1,16;"Ideal";4668
1,01;"Very Good";4669
1,21;"Good";4669
1,21;"Premium";4669
1,11;"Premium";4670
0,91;"Premium";4670
0,91;"Premium";4670
0,91;"Very Good";4670
1,09;"Ideal";4670
1,09;"Ideal";4670
1,03;"Good";4671
1,01;"Premium";4672
1,01;"Premium";4672
1,01;"Good";4672
1,01;"Premium";4672
1,01;"Very Good";4672
1,01;"Premium";4672
1,01;"Very Good";4672
1,01;"Good";4672
1,01;"Premium";4672
1,01;"Premium";4672
1,01;"Good";4672
1,01;"Premium";4672
1,01;"Premium";4672
1,01;"Ideal";4672
1,01;"Premium";4672
1,01;"Premium";4672
1,01;"Good";4672
1,01;"Premium";4672
1,01;"Premium";4672
1,12;"Very Good";4673
0,91;"Ideal";4673
1,1;"Good";4674
1,21;"Premium";4675
1,08;"Ideal";4675
1,02;"Ideal";4675
1,05;"Ideal";4675
1,01;"Premium";4676
0,92;"Very Good";4676
1,22;"Ideal";4676
0,91;"Premium";4676
1;"Ideal";4676
1,01;"Premium";4676
0,9;"Premium";4677
1,74;"Very Good";4677
1,07;"Ideal";4678
1,07;"Ideal";4678
0,9;"Very Good";4678
0,9;"Ideal";4678
0,9;"Very Good";4678
1,02;"Premium";4678
1,02;"Very Good";4678
1,18;"Good";4678
1,02;"Good";4678
0,91;"Ideal";4678
1,19;"Ideal";4678
1,03;"Very Good";4679
1,03;"Good";4679
1,03;"Premium";4679
1,03;"Very Good";4679
1,03;"Ideal";4679
1,03;"Ideal";4679
1,03;"Ideal";4679
0,7;"Very Good";4679
1,05;"Ideal";4679
1;"Good";4679
1;"Fair";4679
1,28;"Good";4679
1,01;"Very Good";4680
1,01;"Ideal";4680
0,9;"Very Good";4681
1,01;"Very Good";4681
1,04;"Very Good";4682
0,95;"Premium";4682
0,9;"Good";4682
1,09;"Premium";4682
1,09;"Good";4682
1,06;"Ideal";4682
1,1;"Very Good";4682
0,95;"Premium";4682
1,05;"Premium";4682
1,03;"Ideal";4683
1,02;"Ideal";4684
0,9;"Very Good";4685
0,9;"Very Good";4685
1,08;"Very Good";4685
1;"Very Good";4685
1,01;"Ideal";4685
1,02;"Ideal";4685
0,9;"Good";4685
1,01;"Good";4685
1,2;"Premium";4685
1,21;"Premium";4686
1,07;"Ideal";4686
1,07;"Ideal";4686
1,24;"Premium";4687
0,9;"Premium";4687
0,9;"Premium";4687
1,11;"Premium";4687
1,05;"Very Good";4688
1;"Fair";4688
1,02;"Very Good";4688
1,02;"Premium";4688
1,01;"Premium";4688
1,14;"Premium";4688
1,02;"Very Good";4688
1,15;"Premium";4688
1,13;"Premium";4689
1,1;"Very Good";4689
0,9;"Ideal";4689
1,06;"Premium";4689
1,13;"Premium";4689
1,13;"Very Good";4689
1,01;"Very Good";4690
1,01;"Very Good";4690
1,25;"Premium";4690
1,21;"Very Good";4691
0,92;"Ideal";4691
1,1;"Premium";4691
1,01;"Good";4692
1,09;"Ideal";4692
1,05;"Premium";4692
1,05;"Very Good";4692
1,05;"Premium";4692
1,11;"Premium";4692
1,05;"Very Good";4692
1,01;"Very Good";4692
0,93;"Premium";4692
1,27;"Ideal";4693
0,9;"Very Good";4693
0,9;"Very Good";4693
0,9;"Premium";4693
0,9;"Very Good";4693
1,01;"Very Good";4693
1,01;"Ideal";4693
1,01;"Ideal";4693
1,01;"Ideal";4693
0,96;"Good";4693
1,01;"Ideal";4694
1,01;"Ideal";4694
1,01;"Premium";4694
1,04;"Ideal";4695
1,13;"Fair";4695
0,92;"Ideal";4696
1,04;"Ideal";4696
0,9;"Very Good";4697
1;"Very Good";4697
